date,close,volume,open,high,low
09/26/2023,$82.17,"5,557,145",$82.08,$82.7721,$81.7214
09/25/2023,$83.03,"4,748,891",$82.63,$83.28,$82.30
09/22/2023,$83.29,"7,421,222",$85.23,$85.23,$83.005
09/21/2023,$84.88,"6,935,603",$86.34,$86.51,$84.83
09/20/2023,$87.14,"5,269,810",$88.83,$89.15,$87.06
09/19/2023,$88.51,"5,769,369",$88.78,$89.47,$87.94
09/18/2023,$88.71,"5,501,891",$88.57,$89.05,$87.55
09/15/2023,$88.41,"17,629,510",$88.185,$88.73,$87.94
09/14/2023,$89.07,"8,109,570",$88.08,$89.105,$87.92
09/13/2023,$87.25,"10,617,380",$86.15,$87.80,$86.15
09/12/2023,$85.55,"8,942,608",$83.34,$86.53,$83.23
09/11/2023,$83.51,"7,780,929",$85.38,$85.67,$83.35
09/08/2023,$84.92,"6,131,023",$84.15,$84.95,$83.66
09/07/2023,$83.84,"5,504,154",$83.99,$84.87,$83.78
09/06/2023,$84.16,"5,383,994",$84.28,$84.75,$83.35
09/05/2023,$84.84,"4,919,403",$85.84,$86.27,$84.81
09/01/2023,$85.75,"4,981,833",$86.00,$86.45,$85.285
08/31/2023,$85.15,"5,581,217",$85.67,$85.67,$84.76
08/30/2023,$85.26,"5,051,894",$85.62,$86.00,$85.03
08/29/2023,$85.55,"6,212,322",$84.41,$85.59,$84.32
08/28/2023,$84.38,"6,439,847",$83.80,$84.87,$83.77
08/25/2023,$83.22,"5,461,558",$83.69,$84.15,$82.74
08/24/2023,$83.44,"5,022,983",$83.17,$84.75,$83.10
08/23/2023,$83.39,"5,878,557",$83.00,$83.72,$82.88
08/22/2023,$82.98,"6,003,306",$84.71,$84.77,$82.84
08/21/2023,$84.25,"5,385,313",$85.02,$85.3148,$83.66
08/18/2023,$84.89,"6,649,991",$84.96,$86.30,$84.705
08/17/2023,$85.79,"7,611,216",$86.60,$86.90,$85.20
08/16/2023,$85.99,"5,746,330",$85.74,$86.79,$85.59
08/15/2023,$86.16,"9,308,838",$86.41,$86.47,$85.72
08/14/2023,$87.33,"3,637,483",$86.96,$87.40,$86.52
08/11/2023,$87.70,"3,922,388",$87.06,$88.20,$87.02
08/10/2023,$87.64,"4,250,083",$87.91,$88.93,$87.32
08/09/2023,$87.56,"5,200,499",$88.47,$89.005,$87.4701
08/08/2023,$88.47,"6,921,211",$87.85,$88.52,$86.255
08/07/2023,$89.08,"4,663,330",$89.45,$89.71,$88.98
08/04/2023,$88.79,"6,191,970",$89.35,$90.05,$88.52
08/03/2023,$89.14,"5,139,385",$88.84,$89.52,$88.51
08/02/2023,$89.32,"6,412,103",$89.52,$90.14,$88.79
08/01/2023,$90.94,"4,468,883",$91.20,$91.43,$90.63
07/31/2023,$91.56,"5,245,689",$91.895,$92.195,$91.04
07/28/2023,$91.57,"5,799,077",$92.46,$92.60,$91.09
07/27/2023,$92.75,"8,427,846",$93.65,$94.71,$92.55
07/26/2023,$93.54,"7,201,113",$94.40,$95.15,$93.285
07/25/2023,$94.42,"7,760,115",$94.70,$95.57,$94.41
07/24/2023,$94.67,"7,259,773",$94.01,$95.40,$93.70
07/21/2023,$94.01,"6,298,629",$94.27,$94.40,$93.06
07/20/2023,$93.80,"9,541,752",$93.11,$94.14,$92.86
07/19/2023,$93.16,"12,004,300",$91.43,$93.86,$91.33
07/18/2023,$91.94,"21,633,930",$87.54,$92.56,$87.10
07/17/2023,$86.37,"7,911,753",$85.68,$86.90,$85.68
07/14/2023,$85.78,"7,732,694",$87.41,$87.42,$85.56
07/13/2023,$86.21,"6,026,483",$86.23,$86.64,$85.74
07/12/2023,$85.77,"8,602,310",$86.68,$87.71,$85.60
07/11/2023,$84.96,"11,057,710",$83.90,$85.43,$83.62
07/10/2023,$83.40,"6,141,199",$83.42,$84.39,$83.18
07/07/2023,$83.36,"8,217,718",$83.01,$84.035,$82.90
07/06/2023,$83.33,"8,551,212",$84.85,$84.92,$83.02
07/05/2023,$85.92,"6,735,040",$85.95,$86.275,$85.35
07/03/2023,$86.41,"5,839,318",$86.34,$87.655,$85.84
06/30/2023,$85.40,"6,191,660",$86.02,$86.49,$85.40
06/29/2023,$85.24,"9,066,524",$85.34,$86.06,$84.63
06/28/2023,$83.99,"4,781,571",$84.54,$84.56,$83.64
06/27/2023,$84.43,"6,639,866",$83.91,$84.87,$83.375
06/26/2023,$83.59,"6,377,449",$83.56,$84.24,$83.245
06/23/2023,$83.58,"10,026,630",$83.26,$83.915,$82.60
06/22/2023,$84.50,"6,214,845",$85.52,$85.63,$84.355
06/21/2023,$86.34,"6,343,133",$86.56,$87.28,$86.30
06/20/2023,$86.73,"7,384,929",$87.10,$87.21,$86.25
06/16/2023,$88.09,"13,153,080",$89.62,$89.65,$87.94
